出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150317","11502","8341","日友","綠能環保","342291","388290","302406","-11.846557985011202","13.189222436062776","730581","611165","19.53907700866378","-"
"1150317","11502","8367","建新國際","航運業","225489","268418","253590","-15.993338747773993","-11.0812729208565","493907","514441","-3.991517005837404","-"
"1150317","11502","8374","羅昇","電機機械","343505","477605","330626","-28.077595502559646","3.8953379347056796","821110","685474","19.78718375897554","-"
"1150317","11502","8404","百和興業-KY","其他","424824","743266","556143","-42.84361184286649","-23.61245219305107","1168090","1158501","0.827707528953363","-"
"1150317","11502","8411","福貞-KY","其他","693170","1207040","677626","-42.57273992576882","2.2938907302848475","1900210","1497033","26.931737643725956","-"
"1150317","11502","8422","可寧衛*","綠能環保","284412","331238","494802","-14.136663064020432","-42.52003831835765","615650","969096","-36.471722099771334","-"
"1150317","11502","8429","金麗-KY","貿易百貨","3220","8903","4692","-63.832416039537236","-31.372549019607842","12124","20622","-41.208418194161574","因中國消費者購買力出現明顯放緩，令代理商減少提貨，公司營收減少。"
"1150317","11502","8438","昶昕","綠能環保","367571","409271","285901","-10.188847976035438","28.565832228638584","776842","543146","43.02636860070773","-"
"1150317","11502","8442","威宏-KY","其他","673958","618585","613856","8.951558799518255","9.790895584632226","1292543","1292333","0.0162496817770652","-"
"1150317","11502","8443","阿瘦","貿易百貨","103379","97072","97203","6.497239162683369","6.353713362756293","200451","207951","-3.6066188669446166","-"
"1150317","11502","8454","富邦媒","數位雲端","8129041","9322566","8300701","-12.802537412982648","-2.068018110759561","17451607","17449051","0.014648361105712856","-"
"1150317","11502","8462","柏文","運動休閒","489325","557796","450991","-12.275276265874979","8.499947892530006","1047121","878254","19.227581087020383","-"
"1150317","11502","8463","潤泰材","其他","472245","642992","577117","-26.555073780078136","-18.171705217486227","1115237","1122982","-0.6896815799362768","-"
"1150317","11502","8464","億豐","居家生活","2055740","2365768","2103103","-13.104750761697682","-2.252053275564725","4421508","4628326","-4.468527065725275","-"
"1150317","11502","8466","美吉吉-KY","其他","214530","314904","271797","-31.874476030790337","-21.069768981997594","529434","580024","-8.722052880570459","-"
"1150317","11502","8467","波力-KY","運動休閒","119746","261859","197816","-54.27080986332339","-39.46596837465119","381605","393680","-3.067211948790896","-"
"1150317","11502","8473","山林水","綠能環保","262741","378342","269665","-30.55463046661486","-2.567630207850481","641083","573971","11.692576802660762","-"
"1150317","11502","8476","台境*","綠能環保","109781","118478","76538","-7.340603318759601","43.43332723614414","228259","128848","77.15370048429156","工案進入密集施工期，故營收較去年明顯成長。"
"1150317","11502","8478","東哥遊艇","運動休閒","794167","31328","316235","2435.00702247191","151.13191139500688","825495","637680","29.452860368837033","主係認列遊艇銷貨收入增加所致"
"1150317","11502","8481","政伸","其他","62115","113145","87732","-45.10141853373989","-29.19915196279579","175260","191835","-8.640237704277114","-"
"1150317","11502","8482","商億-KY","居家生活","245401","336859","214307","-27.15023199617644","14.509092096851713","582260","495947","17.403674182926803","-"
"1150317","11502","8487","愛爾達-創","數位雲端","72177","48355","81269","49.264812325509254","-11.187537683495552","120532","144108","-16.359952258028702","-"
"1150317","11502","8488","吉源-KY","其他","247656","367882","172875","-32.68058779717409","43.25726681127983","615539","407938","50.890331373885246","因本月適逢農曆年節，客戶於年節前拉貨較多，故本年營收較去年同期增加。"
"1150317","11502","8499","鼎炫-KY","其他電子業","286581","343999","159307","-16.69132759106858","79.89228345270453","630581","346555","81.95697652609255","較去年同期增加比率大於50%係因於2025年8、9月分別收購常州威斯雙聯科技有限公司及蘇州德佑新材料科技有限公司所致"
"1150317","11502","8926","台汽電","油電燃氣業","2939452","5489611","734149","-46.45427517541771","300.38902184706376","8429063","1204455","599.8238207321983","本月及累計合併營業收入較去年同期增加，主要係自115年起因將森霸、星電、星元納入為子公司，故併入合併營收計算。"
"1150317","11502","8940","新天地","觀光餐旅","222612","251395","111519","-11.449312834384136","99.61800231350712","474007","442475","7.126278320809085","本月較去年同月營收增加100.09%，係春節較去年晚一個月所致。"
"1150317","11502","8996","高力","電機機械","933818","1216032","305442","-23.207777426909818","205.7267828261994","2149850","596926","260.15351986678417","115年2月營收較去年同期增加205.73%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加23.37%及增加303.17%所致。"
"1150317","11502","9105","泰金寶-DR","存託憑證","8529037","11183616","10661373","-23.736321061095087","-20.000575910813737","19712654","22705662","-13.181769375409534","-"
"1150317","11502","912000","晨訊科-DR","存託憑證","146227","124585","128923","17.371272625115385","13.421965048905161","270812","306687","-11.697593963878482","-"
"1150317","11502","9802","鈺齊-KY","運動休閒","1028435","1452365","951037","-29.18894355069146","8.138274325814873","2480800","2480999","-0.008020962523564096","-"
"1150317","11502","9902","台火","其他","4031","4110","58284","-1.9221411192214113","-93.08386521172191","8141","60761","-86.60160300192558","本月及累計營收較去年同期減少主要係本月無出售投標車輛營業收入所致。"
"1150317","11502","9904","寶成","運動休閒","21360382","22348118","18625126","-4.419772617989578","14.685838903854933","43708500","45223658","-3.350365863814024","-"
"1150317","11502","9905","大華","其他","607874","981185","564073","-38.04695342876216","7.765129690660606","1589059","1274795","24.65212053702752","-"
"1150317","11502","9906","欣巴巴","建材營造","190249","292204","42179","-34.89171948364841","351.0514711112165","482453","81260","493.7152350479941","本月營收與去年同期之差異，主係本月新個案及成屋仍持續入帳。"
"1150317","11502","9907","統一實","其他","2271308","4314609","3002381","-47.35773276327009","-24.349774395721262","6585917","6819943","-3.4314949553097436","-"
"1150317","11502","9908","大台北","油電燃氣業","294485","329343","316584","-10.58410228849558","-6.980453844793167","623828","631523","-1.218482937280194","-"
"1150317","11502","9910","豐泰","運動休閒","5811893","6825722","6628765","-14.85306609322794","-12.323140132437942","12637615","13578093","-6.926436576918423","合併營業收入為本公司自結數."
"1150317","11502","9911","櫻花","居家生活","862651","1097374","853085","-21.38951715641158","1.1213419530292996","1960025","1840881","6.472118512820764","-"
"1150317","11502","9912","偉聯","電腦及週邊設備業","35996","40720","43116","-11.601178781925343","-16.513591242230262","76716","81228","-5.554734820505245","-"
"1150317","11502","9914","美利達","運動休閒","1696693","1391355","2177014","21.945369801380668","-22.06329403485692","3088048","4677678","-33.98331394337105","-"
"1150317","11502","9917","中保科","其他","1507372","1587466","1540824","-5.045399397530404","-2.1710461415450433","3094838","3033179","2.032817713692466","-"
"1150317","11502","9918","欣天然","油電燃氣業","181732","240657","216119","-24.48505549391873","-15.911141547018078","422389","480089","-12.018604883677819","-"
"1150317","11502","9919","康那香","其他","209822","241818","212026","-13.231438519878587","-1.0394951562544217","451640","446794","1.0846161765824966","-"
"1150317","11502","9921","巨大","運動休閒","3250749","3674829","5422528","-11.540128805993422","-40.051042613334594","6925578","10109985","-31.497643171577405","-"
"1150317","11502","9924","福興","居家生活","416971","573076","504305","-27.239842533974553","-17.317694649071495","990047","1158700","-14.555363769741952","-"
"1150317","11502","9925","新保","其他","677597","711716","651313","-4.793906558233902","4.03554051585029","1389313","1304086","6.535381868987168","-"
"1150317","11502","9926","新海","油電燃氣業","204575","258769","220632","-20.943003219087295","-7.277729431814062","463344","479384","-3.345960649500192","-"
"1150317","11502","9927","泰銘","其他","564413","741736","712247","-23.906484247764702","-20.756001780281277","1306149","1372169","-4.811360699738881","-"
"1150317","11502","9928","中視","其他","66415","95872","53855","-30.72534212283044","23.32188283353449","162287","145493","11.542823366072595","-"
"1150317","11502","9929","秋雨","其他","63571","52003","69614","22.244870488241062","-8.680725141494527","115574","118660","-2.6007079049384796","-"
"1150317","11502","9930","中聯資源","綠能環保","839552","1242039","1061545","-32.40534314945022","-20.912255250601717","2081590","2188569","-4.888079836642117","-"
"1150317","11502","9931","欣高","油電燃氣業","146718","138640","135409","5.826601269474899","8.351734375115392","285358","256995","11.036401486410242","-"
"1150317","11502","9933","中鼎","其他","4952525","5606993","7613101","-11.672352720968263","-34.94733617746566","10559518","13498846","-21.77466133030927","-"
"1150317","11502","9934","成霖","居家生活","1456600","1510464","1321289","-3.5660565230286854","10.240833004740068","2967064","2789997","6.34649427938453","-"
"1150317","11502","9935","慶豐富","居家生活","388773","416492","376225","-6.6553499226875905","3.335238221808758","805265","788455","2.1320176801466157","-"
"1150317","11502","9937","全國","油電燃氣業","1563226","1801649","1796896","-13.233598775344143","-13.004091500008904","3364875","3768453","-10.709381276614037","-"
"1150317","11502","9938","百和","其他","972902","1565417","1336096","-37.850298035603295","-27.183226354992456","2538319","2621097","-3.158143327011553","-"
"1150317","11502","9939","宏全","其他","1939407","2360339","2309234","-17.83354001268462","-16.015137487149417","4299746","4612597","-6.782534871353383","-"
